,Sentences_from,Sentences_to,Translated_sentences,BLEU
555,"Drugą innowacją Fishera było wskazanie, że architektura docelowego procesora powinna być zaprojektowana tak, aby stała się sensownym celem dla kompilatora – kompilator i architektura VLIW musi być współtworzona.",Fisher's second innovation was the notion that the target CPU architecture should be designed to be a reasonable target for a compiler — the compiler and the architecture for VLIW must be co-designed.,fisher&#39;s second innovation was to indicate that the target processor architecture should be designed to become a meaningful target for the compiler - the compiler and the vliw architecture must be co-written.,0.286
556,Seria kierowanych laserowo bomb Paveway została opracowana przez Texas Instruments w 1964 roku.,== History ==The Paveway series of laser-guided bombs was developed by Texas Instruments starting in 1964.,the paveway series of laser guided bombs was developed by texas instruments in 1964.,0.53
557,"XX wieku modele DC-10 i L-1011 zbliżały się do wieku emerytalnego, skłaniając producentów do opracowania ich następców.","By the late 1980s, DC-10 and L-1011 models were approaching retirement age, prompting manufacturers to develop replacement designs.","in the 1980s, the dc-10 and l-1011 models were approaching retirement age, prompting manufacturers to develop their successors.",0.659
558,Pozostaje jeszcze kwestia reflektora.Powiat Skalica zamieszkiwany jest przez 46 757 obywateli (w roku 2002) i zajmuje obszar 359 km².Number One Observatory Circle - oficjalna siedziba Wiceprezydenta Stanów Zjednoczonych i jego rodziny.Zespół Akrobacyjny (3600th Air Demonstration Team) w bazie Luke (Luke Air Force Base) w Arizonie.,"But we also have a spotlight.Skalica District (""okres Skalica"") is a district inthe Trnava Region of western Slovakia.Number One Observatory Circle is the official residence of the Vice President of the United States.The USAF Air Demonstration Squadron (""Thunderbirds"") is the air demonstration squadron of the United States Air Force (USAF).",there is also the question of the spotlight. skalica county is inhabited by 46 757 citizens (in 2002) and covers an area of 359 km². number one observatory circle - the official seat of the vice president of the united states and his family. the aerobatic team (3600th air demonstration team) at the luke base ( luke air force base) in arizona.,0.174
559,"Pożar, który wybuchł w 1708, prawie doszczętnie strawił Belfast.",Leander A.S.C is a well known swimming club in Belfast.,a fire in 1708 almost completely consumed belfast.,0.0
560,"W kilkanaście lat po śmierci Przemka pod Siewierzem powstała w Lubiążu doskonałej roboty płyta nagrobna, której napis ""Wszystko, co Bóg i natura dały Polakom najlepszego, najwznioślejszego, było udziałem księcia Przemka"" (""Que dedit in donisDeus et natura Polonis * Summis aut pronis * Ducis erant Premeconis"") z pewnością wpłynął na wyobraźnię mieszkających tam zakonników.","In the next years after the death of Przemko in Siewierz was established in Lubiąż an excellent epitaph work; Przemko's grave, whose inscription was """"Among everything to God and the Nature gave to the Polish, the best was without doubt the prince Przemko"""" (""Wszystko, co Bóg i natura dały Polakom najlepszego, najwznioślejszego, było udziałem księcia Przemka"") certainly influenced the imagination of the near inhabitants.","a dozen or so years after the death of przemek near siewierz, a perfectly crafted tombstone was created in lubiąż, the inscription of which: &quot;everything that god and nature gave poles the best, most sublime, was the participation of prince przemek&quot; (&quot;que dedit in donisdeus et natura polonis * summis aut pronis * ducis erant premeconis &quot;) certainly influenced the imagination of the monks living there.",0.172
561,"""The Journal of the Anthropological Institute of Great Britain and Ireland"", Vol.","""The Journal of the Anthropological Institute of Great Britain and Ireland"", Vol.","""the journal of the anthropological institute of great britain and ireland"", vol.",1.0
562,"Udział w show wzięli także koledzy z Arsenalu, Philippe Senderos i Nicklas Bendtner oraz trener Arsène Wenger, rodzice Hiszpana i Matt Lucas, gwiazda popularnego serialu ""Mała Brytania"".Jej siostra – bliźniaczka Jenny Kallur (starsza o kilka minut) również jest utytułowaną płotkarką.Długość około 39,2 km, powierzchnia zlewni 183,5 km².Franchi S.p.A. jest włoskim przedsiębiorstwem produkującym broń strzelecką.Oficjalny pierwszy lot samolotu miał miejsce 5 dni później, 20 października i trwał około 20 minut.Bradford – miasto w Wielkiej Brytanii (Anglia), położone w hrabstwie West Yorkshire.Jej odkrywcą i tłumaczem z języka romskiego był w roku 1949 Jerzy Ficowski.phpPgAdmin – aplikacja do zarządzania bazą danych PostgreSQL.Podczas występów wprowadza na scenę nunchaku i robot dance.","The show featured Fàbregas in several sketches with Arsenal teammates like Philippe Senderos and Nicklas Bendtner, as well as coach Arsène Wenger, Fàbregas's parents and ""Little Britain"" star Matt Lucas.Her twin sister Jenny, who is 4 minutes older, is also a 100 m hurdler.It flows for 39.2 kilometres and has a basin area of 183.5 km².Luigi Franchi S.p.A. () is an Italian manufacturer of firearms.The official first flight was made by Bridgeman on 20 October, and lasted about 20 minutes.Bradford lies at the heart of the City of Bradford, a metropolitan borough of West Yorkshire, in Northern England.In 1949 she was heard by the Polish poet Jerzy Ficowski who instantly recognized her talent.phpPgAdmin is a web application, written in PHP, for managing PostgreSQL databases.He also incorporates nunchaku and robot dancing into his stage performances.","the show was also attended by colleagues from arsenal, philippe senderos and nicklas bendtner and the coach arsène wenger, the parents of the spaniard and matt lucas, the star of the popular series &quot;little britain&quot;. her twin sister jenny kallur (a few minutes older) is also a titled hurdler. about 39.2 km long, catchment area 183.5 km². franchi spa is an italian company producing small arms. the official first flight of the plane took place 5 days later, on october 20 and lasted about 20 minutes. bradford - a city in great britain (england) , located in west yorkshire. its discoverer and translator from the romani language was jerzy ficowski.phppgadmin in 1949 - an application for managing the postgresql database. during his performances he introduces nunchaku and robot dance to the stage.",0.165
563,"16 stycznia 1919 powstał bezpartyjny rząd Ignacego Paderewskiego, w skład którego weszli przedstawiciele ZLN: Władysław Seyda (minister dzielnicy ""pruskiej""), Józef Englich (minister skarbu), ks.","On 16 January 1919, a non-partisan government arose with the ZLN’s representatives – Władysław Seyda (minister of “Prussian” district), Józef Englich (minister of finances), and reverend Antoni Stychel (deputy speaker of the Polish Parliament).","on january 16, 1919, the non-party government of ignacy paderewski was established, including representatives of the zln: władysław seyda (minister of the &quot;prussian&quot; district), józef englich (minister of the treasury), fr.",0.21
564,== Historia ==Park Narodowy Connemara został utworzony w 1980 roku.Zmarł w 38 n.e.,==History==Connemara National Park was founded and opened to the public in 1980.His father died in 38.,== history == connemara national park was established in 1980 and died in 38 ad,0.0
565,"* ""Inalienability: A Note on Canonical Practice and the English Coronation Oath in the Thirteenth Century"", ""Speculum"", Vol.","* ""Inalienability: A Note on Canonical Practice and the English Coronation Oath in the Thirteenth Century,"" Speculum, Vol.","* ""inalienability: a note on canonical practice and the english coronation oath in the thirteenth century"", ""speculum"", vol.",1.0
566,Jej żywotność została dokładnie udokumentowana przez badania naukowe.,Her lifespan has been thoroughly documented by scientific study.,its service life has been thoroughly documented by scientific research.,0.526
567,"cleniarc .Wąż jest żyworodny.Herzberg (Elster) - miasto w Niemczech w kraju związkowym Brandenburgia, siedziba powiatu Elbe-Elster, nad rzeką Czarną Elsterą.Randburg to miasto w RPA w prowincji Gauteng położone w aglomeracji Johannesburga.Gabriele Cattani – włoska astronom.Płyta dość szybko osiągneła status platyny i zakwalifikowała się na #11 miejsce na Billboard 200 z trzema piosenkami (""I'll Bee Dat"", ""Da Goodness"", ""Let da Monkey Out"").","cit., pp.The viper is viviparous.Herzberg (Elster) is a town in the Elbe-Elster district of the German federal state of Brandenburg.Randburg is a city located in the north west of Johannesburg, Gauteng, South Africa.Gabriele Cattani is an Italian astronomer.It peaked at #3 on The Billboard 200 and had three songs (""I'll Bee Dat"", ""Da Goodness"", ""Let Da Monkey Out"") that charted in the Billboard top 100.","cleniarc. the serpent is viviparous. herzberg (elster) - city in germany in the federal state of brandenburg, seat of the elbe-elster district, on the black elster river. randburg is a city in south africa in the province of gauteng located in the agglomeration of johannesburg. gabriele cattani - italian astronomer. plate she went platinum fairly quickly and qualified for # 11 on the billboard 200 with three songs (&quot;i&#39;ll bee dat&quot;, &quot;da goodness&quot;, &quot;let da monkey out&quot;).",0.106
568,"Star!""Ramiro II de Aragón, el Monje"" (ur.W styczniu 1920 r. został awansowany do stopnia generała.Jej ojciec jest metysem, a matka indianką Wayuu.Po powrocie do Rosji w 1914 r., walczył na froncie południowo-zachodnim.Jedyny przypadek zrezygnowania z całego ""inningsa"" w meczach testowych miał miejsce 18 stycznia 2000 roku w Centurion podczas spotkania RPA - Anglia.Swój pierwszy singel wydał w 1972 roku jako Les Charles w wytwórni Spark Records.","Star!""Ramiro II de Aragón: el rey monje (1134–1137)"".In January 1920 Shteifon was promoted to the rank of lieutenant general.Her father is mestizo and her mother a member of the Indigenous Wayuu people.Returning to Russia in 1914, Rogozhin fought on the South-Western front during World War I.This was on 18 January 2000 at Centurion, South Africa, in the fifth and final Test between South Africa and England.He released his first single in 1972 on Spark Records as Les Charles.","star! &quot;ramiro ii de aragón, el monje&quot; (born january 1920, promoted to the rank of general. her father is a mestizo and her mother is an indian wayuu. after returning to russia in 1914, he fought on the southwestern front. . the only time he gave up the whole &quot;innings&quot; in test matches was on january 18, 2000 in centurion during the south africa - england match. he released his first single in 1972 as les charles on spark records.",0.302
569,"303-355 (Lipsk, 1876)* Albert Ehrhard, ""Die Legendensammlung des Symeon Metaphrastes"" (Rzym, 1897)* ""Römische Quartalschrift"" (1897), str.","303–355 (Leipzig, 1876)*Albert Ehrhard, ""Die Legendensammlung des Symeon Metaphrastes"" (Rome, 1897)*""Römische Quartalschrift"" (1897), pp.","303-355 (lipsk, 1876) * albert ehrhard, &quot;the legend collection of symeon metaphrastes&quot; (rzym, 1897) * &quot;roman quarterly writing&quot; (1897), str.",0.0
570,=== Ameryka Północna ===W 1970 roku American Motors Corporation (AMC) rozpoczęło sprzedaż modelu Gremlin z nadwoziem typu hatchback (Kammback).,"===North America===American Motors Corporation (AMC) marketed the subcompact Gremlin from 1970, in a single hatchback Kammback body design.","=== north america === in 1970, the american motors corporation (amc) began selling the gremlin hatchback (kammback).",0.0
571,"When?Tadcaster - miasto Wielkiej Brytanii, w Anglii, w regionie Yorkshire and the Humber, w hrabstwie North Yorkshire.Chociaż był mistrzem Związku Południowej Afryki w 1907, Walker nie należał do faworytów biegu na 100 metrów na Igrzyskach Olimpijskich w 1908 w Londynie.Manitou – największe jezioro na wyspie Manitoulin w Kanadzie.","When?Tadcaster is a market town and civil parish in the Selby district of North Yorkshire, England.Born in Natal, Walker, the 1907 South African Champion, was not among the big favourites for the 100 metres at the 1908 Summer Olympics.Lake Manitou is the largest lake on Manitoulin Island in Ontario, Canada.","when? tadcaster - town of great britain, england, yorkshire and the humber, north yorkshire. although he was south african champion in 1907, walker was not one of the favorites for the 100m run at the 1908 olympics in london. - the largest lake on the island of manitoulin in canada.",0.121
572,Rząd w Nankinie nie miał żadnej prawdziwej władzy i jego główna rola miała służyć jako propagandowe narzędzie dla Japończyków.,The Nanjing Government had no real power; its main role was to act as a propaganda tool for the Japanese.,the government in nanjing had no real power and its main role was to serve as a propaganda tool for the japanese.,0.562
573,Cairo jest położone przy zbiegu dwóch rzek: Missisipi i Ohio.,Cairo is located at the confluence of the Mississippi and Ohio Rivers.,cairo is situated at the confluence of two rivers: the mississippi and the ohio.,0.304
574,"W trzech kolejnych meczach przeciwko Memphis Grizzlies, Cleveland Cavaliers i Chicago Bulls, Calderon zanotował 37 asyst, popełniając przy tym tylko 3 straty.","In three games against the Memphis Grizzlies, Cleveland Cavaliers and Chicago Bulls, Calderón provided 37 assists while committing only three turnovers.","in three consecutive games against the memphis grizzlies, cleveland cavaliers and the chicago bulls, calderon recorded 37 assists while making only 3 losses.",0.414
575,"1895)* 1994 – Agathe Uwilingiyimana, rwandyjska polityk, premier Rwandy (ur.","1909)* 1994 – Agathe Uwilingiyimana, Rwandan politician, Prime Minister of Rwanda (b.","1895) * 1994 - agathe uwilingiyimana, rwandan politician, prime minister of rwanda (b.",0.729
576,"Stadion otwarto w 1952 i FC Porto rozgrywało na nim mecze do 2004, kiedy klub przeniósł się na nowo wybudowany Estádio do Dragão.Buenaventura Durrutis Leben und Tod"", 1972* ""Gespräche mit Marx und Engels"", 1970* ""Palaver.","It was in use from 1952 to 2004, replacing the earlier Campo da Constituição and later replaced by Estádio do Dragão.Buenaventura Durrutis Leben und Tod, Prose, 1972* Gespräche mit Marx und Engels, 1970* Palaver.","the stadium opened in 1952 and fc porto played there until 2004, when the club moved to the newly built estádio do dragão. buenaventura durrutis leben und tod &quot;, 1972 *&quot; gespräche mit marx und engels &quot;, 1970 *&quot; palaver.",0.181
577,"Także Związek Radziecki, bazując na konstrukcji niemieckiej, opracował własną rodzinę min wyskakujących typu OZM.11 grudnia 2011, po koncercie Grinderman na australijskim festiwalu Meredith Music w stanie Wiktoria, Nick Cave ogłosił, że tym występem zespół zakończył działalność.20 maja 1943 roku) – prezydent Wysp Marshalla od 14 stycznia 1997 do 10 stycznia 2000 roku.","The Soviet Union also based the design of its OZM series of landmines on the German S-mine.On 11 December 2011, after performing at the Meredith Music Festival in Victoria, Nick Cave announced on-stage that Grinderman were ""over,"" telling the audience: ""that's it for Grinderman.Imata Jabro Kabua (born 20 May 1943) was President of the Marshall Islands from 14 January 1997 to 10 January 2000.","also, the soviet union, based on the german design, developed its own family of ozm type pop-up mines on december 11, 2011, after the grinderman concert at the australian meredith music festival in victoria, nick cave announced that the band ended with this performance on may 20, 1943) - president of the marshall islands from january 14, 1997 to january 10, 2000.",0.272
578,"W 2006 Wheatcroft powróciła do swojej ojczystej Kolumbii Brytyjskiej, do wcześniejszej drużyny Kelley Law.","In 2006, Wheatcroft moved back to her home of British Columbia to play with her former skip, Kelley Law.","in 2006, wheatcroft returned to her native british columbia, with the former kelley law team.",0.0
579,21 lipca 2012 podczas konkursu Letniej Grand Prix w Wiśle na skoczni im.,"=== 2012/2013 ===On July 21, 2012 during the Summer Grand Prix competition in Wisla to jump them.","july 21, 2012 during the summer grand prix competition in wisła at the ski jump of them.",0.573
580,Wielka Brytanii i Irlandia z dniem 1 stycznia 1801 r. łączyły się w jedno królestwo – Zjednoczone Królestwo Wielkiej Brytanii i Irlandii.,"Great Britain and Ireland were formally united into a single realm, the United Kingdom of Great Britain and Ireland, on 1 January 1801.","great britain and ireland, on january 1, 1801, merged into one kingdom - the united kingdom of great britain and ireland.",0.485
581,"Po klęsce Chikahiry, chłopiec – jak jego starszy brat, Yoshinari – został zmuszony do zostania mnichem buddyjskim.","After Chikahira's defeat, the child was forced to become a bonze like his older brother Yoshinari.","after chikahira&#39;s defeat, the boy - like his older brother yoshinari - was forced to become a buddhist monk.",0.473
582,w czasie prawie 5 lat i 163 dni.Crusader III wszedł do służby w maju 1942 i wziął udział w pierwszej bitwie pod El Alamein.Alcor prowadzi także badania naukowe nad hibernacją.,"The orbital period of Europa is 5.45157 years.The Crusader III first saw action, with about 100 participating at the Second Battle of El Alamein in October 1942.Alcor also cryopreserves the pets of members.","in almost 5 years and 163 days, crusader iii entered service in may 1942 and took part in the first battle of el alamein. alcor also conducts research on hibernation.",0.095
583,"Mieli jedno dziecko, syna Jamesa Waddell Alexandra II wybitnego matematyka.Petinomys crinitus - gatunek z rodziny wiewiórkowatych (Sciuridae) podrodziny polatuch, endemit filipiński występujący wyłącznie na obszarach Mindanao Faunal Region.Guerrilla Radio – pierwszy singel amerykańskiej grupy Rage Against The Machine z albumu The Battle of Los Angeles wydany w 1999.W latach 2000 i 2004 wystąpił na szachowych olimpiadach.Lotnisko jest położone 11 km na południowy wschód od stolicy i jest dostępny przez Victoria - Providence Highway.","The Alexanders had one child, the mathematician James Waddell Alexander II.The Basilan Flying Squirrel (Philippines flying squirrel or Mindanao flying squirrel ) (Petinomys crinitus) is a species of rodent in the Sciuridae family.""Guerrilla Radio"" is the second track from the 1999 album ""The Battle of Los Angeles"" by the band Rage Against the Machine.He played for Indonesia in the Chess Olympiads of 2000 and 2004.The airport is 11 km southeast of the capital and is accessible by the Victoria-Providence Highway.","they had one child, the son of james waddell, alexander ii, an outstanding mathematician, petinomys crinitus - a species of the squirrel family (sciuridae) of the polatuch subfamily, a filipino endemic occurring only in the mindanao faunal region. guerrilla radio - the first single from the american group rage against the battle machine album. of los angeles released in 1999. in 2000 and 2004 he played at the chess olympiads. the airport is located 11 km southeast of the capital and is accessible via the victoria-providence highway.",0.243
584,* Takuan Sōhō* Otsū – przyjacióka z dzieciństwa Musashiego.* 1.,;: Childhood friend of Musashi and ex-fiance of Otsū.:1.,* takuan sōhō * otsū - musashi&#39;s childhood friend. * 1.,0.0
585,Obecnie (2004 r.) liczbę osób posługujących się językami łużyckimi szacuje się na nieco ponad 50 000.,"Nowadays, in 2004, the number of people using Sorbian languages has been estimated to be no more than 50,000.","currently (2004), the number of people using the sorbian languages is estimated at just over 50,000.",0.297
586,"Album jest też pierwszą poważną produkcją Mansona bez Madonny Wayne Gacy (Pogo) jako oficjalnego członka, tym samym wokalista Marilyn Manson został jedynym pierwotnym członkiem zespołu od czasu ""Portrait of an American Family"".","The album is also the first major label Manson album without Madonna Wayne Gacy (Pogo) as a listed member, making lead singer Marilyn Manson the only original member since ""Portrait of an American Family"".","the album is also manson&#39;s first major production without madonna wayne gacy (pogo) as an official member, thus singer marilyn manson became the only original member of the band since portrait of an american family.",0.454
587,"=== ""Nowe"" boliviano ===W roku 1987 dokonano wymiany peso boliviano na boliviano w stosunku jeden do miliona.","==Second boliviano==Following many years of rampant inflation, the peso boliviano was replaced in 1987 by a new boliviano at a rate of one million to one.",=== &quot;new&quot; boliviano === in 1987 the peso boliviano was exchanged for boliviano at a rate of one million to a million.,0.385
588,"Brytyjczycy wycofali się z Adenu w 1967, z Bahrajnu w 1971 i z Malediwów w 1976.","The British withdrew from Aden in 1967, Bahrain in 1971, and Maldives in 1976.","the british withdrew from aden in 1967, bahrain in 1971, and the maldives in 1976.",0.805
589,"""European Encounters with the New World: From Renaissance to Romanticism"".","""European Encounters with the New World: From Renaissance to Romanticism"".","""european encounters with the new world: from renaissance to romanticism"".",1.0
590,"Japonię, Australię, Brazylię i Kanadę oraz był częścią Warped Tour z 1997.","They then toured further afield, touring Japan, Australia, Brazil and Canada, and played as part of the 1997 Warped Tour.","japan, australia, brazil and canada and was part of the 1997 warped tour.",0.472
591,Zmarł 29 października 1949 roku w American Hospital w Neuilly-sur-Seine we Francji.,"Gurdjieff died on October 29, 1949, at the American Hospital in Neuilly-sur-Seine, France.","he died on october 29, 1949 at the american hospital in neuilly-sur-seine, france.",0.912
592,"Jego władza rozciągała się nie tylko na bretońskie ziemie Léonu, Domnonée, Cornouaille i Vannetais, ale także na frankijskie hrabstwa Rennes, Nantes, Coutances i Avranches, oraz na zachodnie partie Poitou (tzw.CBU-55 – amerykańska bomba kasetowa.","He ruled not only the Breton territories of Léon, Domnonée, Cornouaille, and the Vannetais, but also the Frankish counties of Rennes, Nantes, Coutances, and Avranches, as well as the western parts of Poitou (the so-called ""pays de Retz"") and Anjou.The CBU-55 had two variations.","his power extended not only to the breton lands of léon, domnonée, cornouaille and vannetais, but also to the frankish counties of rennes, nantes, coutances and avranches, and to the western parts of poitou (the so-called cbu-55 - american cluster bomb.",0.444
593,"Wskutek czego zmieniono nazwę ""Rapp-Motorenwerke GmbH"" na ""Bayerische Motoren Werke GmbH"" (niem.","In this connection, Rapp-Motorenwerke is renamed Bayerische Motoren Werke GmbH.","as a result, the name &quot;rapp-motorenwerke gmbh&quot; was changed to &quot;bayerische motoren werke gmbh&quot; (ger.",0.0
594,Yippee-ki-yay motherfucker).W czerwcu 2007 r. został ministrem stanu ds.Wybory do Parlamentu Europejskiego w Szwecji w 1999 roku zostały przeprowadzone 13 czerwca 1999.Odbył się w dniach 8 - 15 listopada w hali widowiskowej Bahrain International Exhibition Centre w Manamie.,"McClane replies, ""Yippee-ki-yay, motherfucker"".In June 2007, he was appointed Minister for Europe.The European Parliament election of 1999 in Sweden was the election of MEP representing Sweden constituency for the 1999-2004 term of the European Parliament.The 2008 Bahrain Championship was a professional ranking snooker tournament that took place between 8 and 15 November 2008 at the Bahrain International Exhibition Centre in Manama, Bahrain.","yippee-ki-yay motherfucker). in june 2007 he became minister of state for european parliament elections in sweden in 1999, were held on june 13, 1999. it took place on november 8 - 15 at the bahrain international exhibition center in manama .",0.109
595,"Od roku 2001 należy do ""Motorsports Hall of Fame of America"" oraz legend MotoGP.",* Inducted into the Motorsports Hall of Fame of America in 2001.,since 2001 he belongs to the &quot;motorsports hall of fame of america&quot; and motogp legends.,0.18
596,"== Demografia ==Dane z 30 czerwca 2004:== Sąsiednie gminy ==gmina Babiak, gmina Dąbie, gmina Kłodawa, gmina Koło, gmina Olszówka== Demografia ==Dane z 30 czerwca 2004:== Sołectwa ==Bieżyce, Brzozów, Budoradz, Chęciny, Chlebowo, Chociejów, Czarnowice, Dobre, Dobrzyń, Drzeńsk Mały, Drzeńsk Wielki, Dzikowo, Gębice, Grabice, Grochów, Gubinek, Jaromirowice, Jazów, Kaniów, Komorów, Koperno, Kosarzyn, Kozów, Kujawa, Luboszyce, Łazy, Łomy, Markosice, Mielno, Nowa Wioska, Pleśno, Polanowice, Pole, Późna, Przyborowice, Sadzarzewice, Sękowice, Sieńsk, Stargard Gubiński, Starosiedle, Strzegów, Wałowice, Węgliny, Wielotów, Witaszkowo, Zawada, Żenichów, Żytowań.","==Neighbouring gminas==Gmina Grzegorzew is bordered by the gminas of Babiak, Dąbie, Kłodawa, Koło and Olszówka.==Villages==Gmina Gubin contains the villages and settlements of Bieżyce, Brzozów, Budoradz, Chęciny, Chlebowo, Chociejów, Czarnowice, Dobre, Dobrzyń, Drzeńsk Mały, Drzeńsk Wielki, Dzikowo, Gębice, Grabice, Grochów, Gubinek, Jaromirowice, Jazów, Kaniów, Komorów, Koperno, Kosarzyn, Kozów, Kujawa, Łazy, Łomy, Luboszyce, Markosice, Mielno, Nowa Wioska, Pleśno, Polanowice, Pole, Późna, Przyborowice, Sadzarzewice, Sękowice, Sieńsk, Stargard Gubiński, Starosiedle, Strzegów, Wałowice, Węgliny, Wielotów, Witaszkowo, Zawada, Żenichów and Żytowań.","== demographics == data from june 30, 2004: == neighboring communes == babiak commune, dąbie commune, kłodawa commune, koło commune, olszówka commune == demographics == data as of june 30, 2004: == sołectwa == bieżyce, brzozów , budoradz, chęciny, chlebowo, chociejów, czarnowice, dobre, dobrzyń, drzeńsk mały, drzeńsk wielki, dzikowo, gębice, grabice, grochów, gubinek, jaromirowice, jazów, kaniów, komorów, koperno, kosarzyn, kozów, kujawa, luboszyce, łazy , łomy, markosice, mielno, nowa wioska, pleśno, polanowice, pole, późna, przyborowice, sadzarzewice, sękowice, sieńsk, stargard gubiński, starosiedle, strzegów, wałowice, węgliny, wielotów, witaszkowo, zawada, żenichów, żytowania.",0.614
597,"26 sierpnia 2007 Compton został przewieziony do Tapion Hospitla w Castries z powodu problemów z oddychaniem.69).Imraguen - grupa etniczna żyjąca w Mauretanii, większość z nich mieszka w wioskach rybackich w Parku Narodowym Banc d'Arguin na atlantyckim wybrzeżu Mauretanii.Gatunkiem typowym jest podkolan biały (""Platanthera bifolia"" (L.) Rich.).Rzucanie monetą jako gra było znane w Starożytnym Rzymie jako ""navia aut caput"" (""statek albo głowa"") - używane monety miały statek na jednej stronie i głowę cesarza po drugiej.W latach 1974-1979 i od 2005 do chwili obecnej zajmuje stanowisko przewodniczącego Stowarzyszenia Medycznego Fidżi.Wkrótce stał się jednym z symboli serii.W 1905 został adiutantem lorda Dudleya, Lorda Namiestnika Irlandii.","On 26 August, Compton was admitted to the Tapion Hospital in Castries because he was having trouble breathing due to pneumonia.H.G.Estimated at around 5,000 in the 1970s, most members of the group live in fishing villages in the Banc d'Arguin National Park on the Atlantic coast of Mauritania.The type species is ""Platanthera bifolia"" (L.) Rich.Coin flipping as a game was known to the Romans as ""navia aut caput"" (""ship or head""), as some coins had a ship on one side and the head of the emperor on the other.He was President of the Fiji Medical Association from 1970 to 1974 and from 2005 to the present.Each character is based on a G.I.In 1905, Hore-Ruthven became an aide-de-camp to Lord Dudley, then Lord Lieutenant of Ireland.","on august 26, 2007 compton was taken to tapion hospitla in castries due to respiratory problems. 69) imraguen - an ethnic group living in mauritania, most of them live in fishing villages in the banc d&#39;arguin national park on the atlantic coast of mauritania. white knee (&quot;platanthera bifolia&quot; (l.) rich.) coin tossing as a game was known in ancient rome as &quot;navia aut caput&quot; (&quot;ship or head&quot;) - the coins used had a ship on one side and an emperor&#39;s head on the other from 1974 to 1979 and from 2005 to the present, he is president of the medical association of fiji. he soon became one of the series&#39; symbols, and in 1905 he became adjutant to lord dudley, lord governor of ireland.",0.259
598,"""The determinants of behavior at a choice point"".",The determinants of behavior at a choice point.,"""the determinants of behavior at a choice point"".",1.0
599,"Według kryterium płci, na 100 kobiet przypadało 103,3 mężczyzn.",For every 100 females there were 103.3 males.,"according to the gender criterion, there were 103.3 men per 100 women.",0.0
600,"Postaci drugoplanowe to między innymi dyrektor CIA Brian Friedkin (Wayne Knight), Allen Shapiro (John de Lancie), Colin Maloney (Marc Vann), siostra Esther – Sarah Drummond (Candace Brown), oraz analityk CIA Charlotte Willis (Marina Benedict) i Olivia Colasanto (Nana Visitor).","Recurring characters include CIA directors Brian Friedkin (Wayne Knight) and Allen Shapiro (John de Lancie), San Pedro camp manager Colin Maloney (Marc Vann), Esther's sister Sarah Drummond (Candace Brown), and CIA watch analysts Charlotte Willis (Marina Benedict) and Noah Vickers (Paul James).","supporting characters include cia director brian friedkin (wayne knight), allen shapiro (john de lancie), colin maloney (marc vann), esther&#39;s sister sarah drummond (candace brown), and cia analyst charlotte willis (marina benedict) and olivia colasanto (nana visitor).",0.438
601,Bank wniósł znaczący wkład w budowę sieci kolejowej i ważnych zakładów przemysłowych na terenie Królestwa Polskiego.,The bank made a significant contribution to the construction of the railway network and major industrial plants in the Polish Kingdom.,the bank made a significant contribution to the construction of the railway network and important industrial plants in the kingdom of poland.,0.736
602,"W okresie od października do listopada 2001 Keane został zaproszony przez producenta Jamesa Sangera do studia nagrań w Les Essarts we Francji, gdzie zespół nagrywał ścieżki dźwiękowe takie jak ""Bedshaped"" czy ""This Is the Last Time"".","Before this, in November 2000, Keane had been invited by record producer James Sanger to his recording studio at Les Essarts, France, where the band recorded a number of tracks from August to November 2001, including ""Bedshaped"" and ""This Is the Last Time"".","from october to november 2001, keane was invited by producer james sanger to a recording studio at les essarts, france, where the band recorded soundtracks such as &quot;bedshaped&quot; and &quot;this is the last time&quot;.",0.346
603,"Istnieją plany budowy trzeciego portu w południowej części wyspy, w gminie Granadilla de Abona.","There are plans to build a new port in the south of the island, in Granadilla de Abona, and in another in the west, at Fonsalía.","there are plans to build a third port on the south side of the island, in the municipality of granadilla de abona.",0.355
604,"W 1788 r. nazwę pułku zmieniono na 4 pułk dragonów Królowej (""4th Queen's Own Regiment of Dragoons"").","In 1751, it was formally titled as the 4th Regiment of Dragoons, and in 1788 named for Queen Charlotte as the 4th (Queen's Own) Regiment of Dragoons.",in 1788 the name of the regiment was changed to the 4th queen&#39;s own regiment of dragoons.,0.13
605,Podczas Australian Open Verdasco odpadł w I rundzie z Bernardem Tomiciem po pięciosetowym pojedynku.,Verdasco lost in the first round of the 2012 Australian Open to Australian Bernard Tomic in five sets.,"at the australian open, verdasco was eliminated in the first round with bernard tomic after a five-set match.",0.192
606,"Chcę uwolnić arabską duszę, umysł i ciało w mojej poezji.","I want to free the Arab soul, sense and body with my poetry.","i want to free the arabic soul, mind and body in my poetry.",0.381
607,Anglicy nie zdołali wykorzystać swego zwycięstwa.,The English failed to take advantage of their victory.,the english did not manage to take advantage of their victory.,0.529
608,"W związku z tym 30 kwietnia okręt został wydzielony z ""Sonderverband Ostsee"".","On 30 April the ship was detached from the ""Sonderverband Ostsee"".","therefore, on april 30, the ship was separated from &quot;sonderverband ostsee&quot;.",0.0
609,Pełna flaga zawierająca słońce jest nazywana oficjalną ceremonialną flagą (hiszp.,The full flag featuring the sun is called the Official Ceremonial Flag ().,the full flag containing the sun is called the official ceremonial flag (spanish,0.676
